Iter Residual Time
354 4.002e-06 24742.6
355 4.000e-06 24811.7
356 3.997e-06 24883.399999999998
357 3.995e-06 24958.7
358 3.993e-06 25027.2
359 3.991e-06 25097.0
360 3.989e-06 25165.399999999998
361 3.987e-06 25234.399999999998
362 3.985e-06 25302.7
363 3.983e-06 25368.1
364 3.981e-06 25445.6
365 3.979e-06 25511.2
366 3.977e-06 25583.399999999998
367 3.975e-06 25649.899999999998
368 3.973e-06 25718.5
369 3.971e-06 25788.0
370 3.969e-06 25855.1
371 3.966e-06 25922.7
372 3.961e-06 25988.399999999998
373 3.949e-06 26052.899999999998
374 3.947e-06 26119.399999999998
375 3.945e-06 26188.0
376 3.942e-06 26253.2
377 3.935e-06 26318.2
378 3.934e-06 26385.0
379 3.931e-06 26460.7
380 3.929e-06 26528.3
381 3.927e-06 26594.1
382 3.925e-06 26659.7
383 3.923e-06 26725.2
384 3.921e-06 26792.399999999998
385 3.919e-06 26867.0
386 3.917e-06 26948.7
387 3.915e-06 27014.7
388 3.913e-06 27081.8
389 3.911e-06 27152.899999999998
390 3.909e-06 27221.8
391 3.907e-06 27287.3
392 3.905e-06 27352.3
393 3.903e-06 27417.7
394 3.901e-06 27481.5
395 3.895e-06 27545.6
396 3.878e-06 27608.7
397 3.862e-06 27672.2
398 3.835e-06 27738.399999999998
399 3.832e-06 27816.8
400 3.830e-06 27885.1
401 3.828e-06 27952.399999999998
402 3.826e-06 28032.3
403 3.824e-06 28101.7
404 3.822e-06 28182.0
405 3.820e-06 28263.2
406 3.818e-06 28331.399999999998
407 3.816e-06 28400.399999999998
408 3.815e-06 28469.5
409 3.813e-06 28538.1
410 3.811e-06 28609.8
411 3.809e-06 28683.399999999998
412 3.807e-06 28756.3
413 3.805e-06 28828.399999999998
414 3.804e-06 28900.2
415 3.802e-06 28972.1
416 3.800e-06 29044.0
417 3.798e-06 29130.0
418 3.797e-06 29201.3
419 3.795e-06 29274.499999999996
420 3.793e-06 29341.7
421 3.792e-06 29407.8
422 3.790e-06 29474.2
423 3.788e-06 29542.100000000002
424 3.787e-06 29608.7
425 3.785e-06 29675.100000000002
426 3.783e-06 29742.7
427 3.782e-06 29810.3
428 3.780e-06 29875.499999999996
429 3.778e-06 29940.8
430 3.777e-06 30014.600000000002
431 3.775e-06 30082.600000000002
432 3.773e-06 30152.100000000002
433 3.772e-06 30218.999999999996
434 3.770e-06 30292.8
435 3.769e-06 30364.8
436 3.767e-06 30449.399999999998
437 3.765e-06 30517.100000000002
438 3.764e-06 30583.2
439 3.761e-06 30650.399999999998
440 3.760e-06 30716.899999999998
441 3.758e-06 30790.8
442 3.756e-06 30863.3
443 3.755e-06 30934.600000000002
444 3.753e-06 31007.3
445 3.751e-06 31083.499999999996
446 3.750e-06 31154.3
447 3.748e-06 31224.999999999996
448 3.747e-06 31293.100000000002
449 3.745e-06 31360.8
450 3.743e-06 31440.100000000002
451 3.742e-06 31508.499999999996
452 3.740e-06 31587.100000000002
453 3.739e-06 31658.899999999998
454 3.737e-06 31736.600000000002
455 3.736e-06 31803.2
456 3.734e-06 31887.600000000002
457 3.733e-06 31954.999999999996
458 3.731e-06 32021.2
459 3.730e-06 32087.7
460 3.727e-06 32152.499999999996
461 3.724e-06 32217.899999999998
462 3.722e-06 32284.399999999998
463 3.720e-06 32350.399999999998
464 3.719e-06 32416.100000000002
465 3.717e-06 32482.499999999996
466 3.716e-06 32548.100000000002
467 3.714e-06 32614.2
468 3.713e-06 32689.399999999998
469 3.711e-06 32767.999999999996
