Frame:1 Iter:94 Residual:1.204e+09 Relative:1.306e+06 FramePastTime:2730.9ms
Frame:1 Iter:95 Residual:1.286e+09 Relative:1.395e+06 FramePastTime:2735.5ms
Frame:1 Iter:96 Residual:1.374e+09 Relative:1.490e+06 FramePastTime:2740.4ms
Frame:1 Iter:97 Residual:1.467e+09 Relative:1.591e+06 FramePastTime:2745.1ms
Frame:1 Iter:98 Residual:1.566e+09 Relative:1.699e+06 FramePastTime:2749.7ms
Frame:1 Iter:99 Residual:1.671e+09 Relative:1.813e+06 FramePastTime:2754.4ms
Frame:1 Iter:100 Residual:1.784e+09 Relative:1.935e+06 FramePastTime:2759.0ms
Frame:1 Iter:101 Residual:1.903e+09 Relative:2.064e+06 FramePastTime:2763.8ms
Frame:1 Iter:102 Residual:2.029e+09 Relative:2.201e+06 FramePastTime:2768.4ms
Frame:1 Iter:103 Residual:2.163e+09 Relative:2.346e+06 FramePastTime:2773.3ms
Frame:1 Iter:104 Residual:2.304e+09 Relative:2.500e+06 FramePastTime:2777.9ms
Frame:1 Iter:105 Residual:2.454e+09 Relative:2.662e+06 FramePastTime:2782.7ms
Frame:1 Iter:106 Residual:2.612e+09 Relative:2.834e+06 FramePastTime:2787.4ms
Frame:1 Iter:107 Residual:2.778e+09 Relative:3.014e+06 FramePastTime:2792.0ms
Frame:1 Iter:108 Residual:2.953e+09 Relative:3.204e+06 FramePastTime:2796.6ms
Frame:1 Iter:109 Residual:3.136e+09 Relative:3.402e+06 FramePastTime:2801.3ms
Frame:1 Iter:110 Residual:3.327e+09 Relative:3.609e+06 FramePastTime:2806.1ms
Frame:1 Iter:111 Residual:3.527e+09 Relative:3.826e+06 FramePastTime:2810.8ms
Frame:1 Iter:112 Residual:3.736e+09 Relative:4.053e+06 FramePastTime:2815.5ms
Frame:1 Iter:113 Residual:3.954e+09 Relative:4.290e+06 FramePastTime:2820.3ms
Frame:1 Iter:114 Residual:4.182e+09 Relative:4.536e+06 FramePastTime:2825.2ms
Frame:1 Iter:115 Residual:4.418e+09 Relative:4.793e+06 FramePastTime:2829.9ms
Frame:1 Iter:116 Residual:4.665e+09 Relative:5.061e+06 FramePastTime:2834.4ms
Frame:1 Iter:117 Residual:4.922e+09 Relative:5.340e+06 FramePastTime:2839.3ms
Frame:1 Iter:118 Residual:5.189e+09 Relative:5.630e+06 FramePastTime:2844.2ms
Frame:1 Iter:119 Residual:5.467e+09 Relative:5.931e+06 FramePastTime:2848.9ms
Frame:1 Iter:120 Residual:5.755e+09 Relative:6.244e+06 FramePastTime:2853.6ms
Frame:1 Iter:121 Residual:6.054e+09 Relative:6.568e+06 FramePastTime:2858.6ms
Frame:1 Iter:122 Residual:6.363e+09 Relative:6.903e+06 FramePastTime:2863.3ms
Frame:1 Iter:123 Residual:6.683e+09 Relative:7.249e+06 FramePastTime:2868.0ms
Frame:1 Iter:124 Residual:7.013e+09 Relative:7.608e+06 FramePastTime:2872.9ms
Frame:1 Iter:125 Residual:7.353e+09 Relative:7.977e+06 FramePastTime:2877.8ms
Frame:1 Iter:126 Residual:7.704e+09 Relative:8.357e+06 FramePastTime:2882.5ms
Frame:1 Iter:127 Residual:8.064e+09 Relative:8.748e+06 FramePastTime:2887.3ms
Frame:1 Iter:128 Residual:8.434e+09 Relative:9.149e+06 FramePastTime:2892.1ms
Frame:1 Iter:129 Residual:8.813e+09 Relative:9.561e+06 FramePastTime:2896.9ms
Frame:1 Iter:130 Residual:9.201e+09 Relative:9.982e+06 FramePastTime:2901.5ms
Frame:1 Iter:131 Residual:9.599e+09 Relative:1.041e+07 FramePastTime:2906.6ms
Frame:1 Iter:132 Residual:1.000e+10 Relative:1.085e+07 FramePastTime:2911.2ms
Frame:1 Iter:133 Residual:1.042e+10 Relative:1.130e+07 FramePastTime:2916.0ms
